minute,key,avg_5d,avg_10d
10:45:00,dongfangsz02-dot-v2_a_SSE,213.33,210.63
11:00:00,dongfangsz02-dot-v2_a_SSE,212.33,208.94
11:15:00,dongfangsz02-dot-v2_a_SSE,211.18,208.98
11:30:00,dongfangsz02-dot-v2_a_SSE,209.54,207.31
13:00:00,dongfangsz02-dot-v2_a_SSE,1118.85,1008.14
13:01:00,dongfangsz02-dot-v2_a_SSE,2788.54,2640.16
13:02:00,dongfangsz02-dot-v2_a_SSE,215.79,211.63
13:03:00,dongfangsz02-dot-v2_a_SSE,212.77,208.96
13:04:00,dongfangsz02-dot-v2_a_SSE,215.36,211.31
13:05:00,dongfangsz02-dot-v2_a_SSE,214.80,210.08
13:15:00,dongfangsz02-dot-v2_a_SSE,213.88,208.72
13:30:00,dongfangsz02-dot-v2_a_SSE,210.07,207.15
13:45:00,dongfangsz02-dot-v2_a_SSE,209.76,206.25
14:00:00,dongfangsz02-dot-v2_a_SSE,211.49,208.01
14:15:00,dongfangsz02-dot-v2_a_SSE,213.22,209.26
14:30:00,dongfangsz02-dot-v2_a_SSE,212.36,209.48
14:45:00,dongfangsz02-dot-v2_a_SSE,215.54,213.86
14:57:00,dongfangsz02-dot-v2_a_SSE,223.18,221.09
14:58:00,dongfangsz02-dot-v2_a_SSE,218.56,216.53
09:30:00,dongfangsz02-dot-v2_a_SZSE,107.39,102.60
09:31:00,dongfangsz02-dot-v2_a_SZSE,9363.04,8185.14
09:32:00,dongfangsz02-dot-v2_a_SZSE,144.68,79.30
09:33:00,dongfangsz02-dot-v2_a_SZSE,13.88,12.87
09:34:00,dongfangsz02-dot-v2_a_SZSE,13.19,11.95
09:35:00,dongfangsz02-dot-v2_a_SZSE,11.82,10.62
09:45:00,dongfangsz02-dot-v2_a_SZSE,8.05,7.94
10:00:00,dongfangsz02-dot-v2_a_SZSE,7.62,7.51
10:15:00,dongfangsz02-dot-v2_a_SZSE,7.18,7.10
10:30:00,dongfangsz02-dot-v2_a_SZSE,7.01,6.92
10:45:00,dongfangsz02-dot-v2_a_SZSE,6.86,6.80
11:00:00,dongfangsz02-dot-v2_a_SZSE,6.86,6.75
11:15:00,dongfangsz02-dot-v2_a_SZSE,6.84,6.72
11:30:00,dongfangsz02-dot-v2_a_SZSE,6.91,6.78
13:00:00,dongfangsz02-dot-v2_a_SZSE,2686.18,2541.74
13:01:00,dongfangsz02-dot-v2_a_SZSE,2172.28,1935.33
13:02:00,dongfangsz02-dot-v2_a_SZSE,7.73,7.44
13:03:00,dongfangsz02-dot-v2_a_SZSE,7.68,7.39
13:04:00,dongfangsz02-dot-v2_a_SZSE,7.71,7.39
13:05:00,dongfangsz02-dot-v2_a_SZSE,7.69,7.38
13:15:00,dongfangsz02-dot-v2_a_SZSE,7.84,7.47
13:30:00,dongfangsz02-dot-v2_a_SZSE,7.86,7.50
13:45:00,dongfangsz02-dot-v2_a_SZSE,7.91,7.53
14:00:00,dongfangsz02-dot-v2_a_SZSE,7.97,7.56
14:15:00,dongfangsz02-dot-v2_a_SZSE,8.07,7.58
14:30:00,dongfangsz02-dot-v2_a_SZSE,7.98,7.58
14:45:00,dongfangsz02-dot-v2_a_SZSE,8.07,7.62
14:57:00,dongfangsz02-dot-v2_a_SZSE,8.26,7.80
14:58:00,dongfangsz02-dot-v2_a_SZSE,8.04,7.60
14:59:00,dongfangsz02-dot-v2_a_SZSE,8.01,7.56
15:00:00,dongfangsz02-dot-v2_a_SZSE,7.95,7.51
09:30:00,dongfangsz02-dot-v2_a_test_SSE,251.57,257.39
09:31:00,dongfangsz02-dot-v2_a_test_SSE,9666.72,9690.81
09:32:00,dongfangsz02-dot-v2_a_test_SSE,21065.30,18216.05
09:33:00,dongfangsz02-dot-v2_a_test_SSE,12897.15,8476.71
09:34:00,dongfangsz02-dot-v2_a_test_SSE,5138.53,2762.95
09:35:00,dongfangsz02-dot-v2_a_test_SSE,875.58,554.11
09:45:00,dongfangsz02-dot-v2_a_test_SSE,232.87,229.29
10:00:00,dongfangsz02-dot-v2_a_test_SSE,225.74,222.54
10:15:00,dongfangsz02-dot-v2_a_test_SSE,222.52,219.35
10:30:00,dongfangsz02-dot-v2_a_test_SSE,217.55,215.13
10:45:00,dongfangsz02-dot-v2_a_test_SSE,213.33,210.63
11:00:00,dongfangsz02-dot-v2_a_test_SSE,212.33,208.94
11:15:00,dongfangsz02-dot-v2_a_test_SSE,211.18,208.98
11:30:00,dongfangsz02-dot-v2_a_test_SSE,209.54,207.31
13:00:00,dongfangsz02-dot-v2_a_test_SSE,1118.85,1008.14
13:01:00,dongfangsz02-dot-v2_a_test_SSE,2788.54,2640.16
13:02:00,dongfangsz02-dot-v2_a_test_SSE,215.79,211.63
13:03:00,dongfangsz02-dot-v2_a_test_SSE,212.77,208.96
13:04:00,dongfangsz02-dot-v2_a_test_SSE,215.36,211.31
13:05:00,dongfangsz02-dot-v2_a_test_SSE,214.80,210.08
13:15:00,dongfangsz02-dot-v2_a_test_SSE,213.88,208.72
13:30:00,dongfangsz02-dot-v2_a_test_SSE,210.07,207.15
13:45:00,dongfangsz02-dot-v2_a_test_SSE,209.76,206.25
14:00:00,dongfangsz02-dot-v2_a_test_SSE,211.49,208.01
14:15:00,dongfangsz02-dot-v2_a_test_SSE,213.22,209.26
14:30:00,dongfangsz02-dot-v2_a_test_SSE,212.36,209.48
14:45:00,dongfangsz02-dot-v2_a_test_SSE,215.54,213.86
14:57:00,dongfangsz02-dot-v2_a_test_SSE,223.18,221.09
14:58:00,dongfangsz02-dot-v2_a_test_SSE,218.56,216.53
09:30:00,dongfangsz02-dot-v2_a_test_SZSE,107.39,102.60
09:31:00,dongfangsz02-dot-v2_a_test_SZSE,9363.04,8185.14
09:32:00,dongfangsz02-dot-v2_a_test_SZSE,144.68,79.30
09:33:00,dongfangsz02-dot-v2_a_test_SZSE,13.88,12.87
09:34:00,dongfangsz02-dot-v2_a_test_SZSE,13.19,11.95
09:35:00,dongfangsz02-dot-v2_a_test_SZSE,11.82,10.62
09:45:00,dongfangsz02-dot-v2_a_test_SZSE,8.05,7.94
10:00:00,dongfangsz02-dot-v2_a_test_SZSE,7.62,7.51
10:15:00,dongfangsz02-dot-v2_a_test_SZSE,7.18,7.10
10:30:00,dongfangsz02-dot-v2_a_test_SZSE,7.01,6.92
10:45:00,dongfangsz02-dot-v2_a_test_SZSE,6.86,6.80
11:00:00,dongfangsz02-dot-v2_a_test_SZSE,6.86,6.75
11:15:00,dongfangsz02-dot-v2_a_test_SZSE,6.84,6.72
11:30:00,dongfangsz02-dot-v2_a_test_SZSE,6.91,6.78
13:00:00,dongfangsz02-dot-v2_a_test_SZSE,2686.18,2541.74
13:01:00,dongfangsz02-dot-v2_a_test_SZSE,2172.28,1935.33
13:02:00,dongfangsz02-dot-v2_a_test_SZSE,7.73,7.44
13:03:00,dongfangsz02-dot-v2_a_test_SZSE,7.68,7.39
13:04:00,dongfangsz02-dot-v2_a_test_SZSE,7.71,7.39
13:05:00,dongfangsz02-dot-v2_a_test_SZSE,7.69,7.38
13:15:00,dongfangsz02-dot-v2_a_test_SZSE,7.84,7.47
13:30:00,dongfangsz02-dot-v2_a_test_SZSE,7.86,7.50
13:45:00,dongfangsz02-dot-v2_a_test_SZSE,7.91,7.53
14:00:00,dongfangsz02-dot-v2_a_test_SZSE,7.97,7.56
14:15:00,dongfangsz02-dot-v2_a_test_SZSE,8.07,7.58
14:30:00,dongfangsz02-dot-v2_a_test_SZSE,7.98,7.58
14:45:00,dongfangsz02-dot-v2_a_test_SZSE,8.07,7.62
14:57:00,dongfangsz02-dot-v2_a_test_SZSE,8.26,7.80
14:58:00,dongfangsz02-dot-v2_a_test_SZSE,8.04,7.60
14:59:00,dongfangsz02-dot-v2_a_test_SZSE,8.01,7.56
15:00:00,dongfangsz02-dot-v2_a_test_SZSE,7.95,7.51
09:30:00,dongfangsz02-dot-v2_cb_SSE,444.58,536.59
09:31:00,dongfangsz02-dot-v2_cb_SSE,361.11,363.87
09:32:00,dongfangsz02-dot-v2_cb_SSE,196.51,199.59
09:33:00,dongfangsz02-dot-v2_cb_SSE,196.57,197.16
09:34:00,dongfangsz02-dot-v2_cb_SSE,197.06,196.54
09:35:00,dongfangsz02-dot-v2_cb_SSE,190.93,193.14
09:45:00,dongfangsz02-dot-v2_cb_SSE,181.23,189.94
10:00:00,dongfangsz02-dot-v2_cb_SSE,181.66,187.56
10:15:00,dongfangsz02-dot-v2_cb_SSE,181.66,189.21
10:30:00,dongfangsz02-dot-v2_cb_SSE,183.31,187.94
10:45:00,dongfangsz02-dot-v2_cb_SSE,182.94,187.95
11:00:00,dongfangsz02-dot-v2_cb_SSE,184.92,188.96
11:15:00,dongfangsz02-dot-v2_cb_SSE,188.85,192.49
11:30:00,dongfangsz02-dot-v2_cb_SSE,189.91,193.19
13:00:00,dongfangsz02-dot-v2_cb_SSE,753.57,711.40
13:01:00,dongfangsz02-dot-v2_cb_SSE,322.99,303.79
13:02:00,dongfangsz02-dot-v2_cb_SSE,177.17,183.97
13:03:00,dongfangsz02-dot-v2_cb_SSE,177.18,181.64
13:04:00,dongfangsz02-dot-v2_cb_SSE,177.45,180.24
13:05:00,dongfangsz02-dot-v2_cb_SSE,176.69,177.99
13:15:00,dongfangsz02-dot-v2_cb_SSE,177.56,175.71
13:30:00,dongfangsz02-dot-v2_cb_SSE,177.69,177.66
13:45:00,dongfangsz02-dot-v2_cb_SSE,182.36,175.17
14:00:00,dongfangsz02-dot-v2_cb_SSE,181.90,175.57
14:15:00,dongfangsz02-dot-v2_cb_SSE,184.42,175.78
14:30:00,dongfangsz02-dot-v2_cb_SSE,186.22,177.83
14:45:00,dongfangsz02-dot-v2_cb_SSE,186.27,180.53
14:57:00,dongfangsz02-dot-v2_cb_SSE,8872.65,7998.33
14:58:00,dongfangsz02-dot-v2_cb_SSE,180.95,176.14
14:59:00,dongfangsz02-dot-v2_cb_SSE,185.75,178.48
15:00:00,dongfangsz02-dot-v2_cb_SSE,180.88,174.78
09:30:00,dongfangsz02-dot-v2_cb_SZSE,99.07,94.01
09:31:00,dongfangsz02-dot-v2_cb_SZSE,8446.74,7152.89
09:32:00,dongfangsz02-dot-v2_cb_SZSE,183.87,99.11
09:33:00,dongfangsz02-dot-v2_cb_SZSE,14.08,13.14
09:34:00,dongfangsz02-dot-v2_cb_SZSE,13.48,12.31
09:35:00,dongfangsz02-dot-v2_cb_SZSE,12.20,10.93
09:45:00,dongfangsz02-dot-v2_cb_SZSE,8.18,8.09
10:00:00,dongfangsz02-dot-v2_cb_SZSE,7.75,7.62
10:15:00,dongfangsz02-dot-v2_cb_SZSE,7.19,7.11
10:30:00,dongfangsz02-dot-v2_cb_SZSE,7.02,6.95
10:45:00,dongfangsz02-dot-v2_cb_SZSE,6.93,6.83
11:00:00,dongfangsz02-dot-v2_cb_SZSE,6.91,6.78
11:15:00,dongfangsz02-dot-v2_cb_SZSE,6.83,6.74
11:30:00,dongfangsz02-dot-v2_cb_SZSE,6.93,6.83
13:00:00,dongfangsz02-dot-v2_cb_SZSE,2516.62,2398.13
13:01:00,dongfangsz02-dot-v2_cb_SZSE,1537.94,1324.05
13:02:00,dongfangsz02-dot-v2_cb_SZSE,7.73,7.40
13:03:00,dongfangsz02-dot-v2_cb_SZSE,7.68,7.37
13:04:00,dongfangsz02-dot-v2_cb_SZSE,7.72,7.41
13:05:00,dongfangsz02-dot-v2_cb_SZSE,7.69,7.39
13:15:00,dongfangsz02-dot-v2_cb_SZSE,7.85,7.45
13:30:00,dongfangsz02-dot-v2_cb_SZSE,7.91,7.52
13:45:00,dongfangsz02-dot-v2_cb_SZSE,7.93,7.51
14:00:00,dongfangsz02-dot-v2_cb_SZSE,8.00,7.60
14:15:00,dongfangsz02-dot-v2_cb_SZSE,8.09,7.61
14:30:00,dongfangsz02-dot-v2_cb_SZSE,8.00,7.61
14:45:00,dongfangsz02-dot-v2_cb_SZSE,8.09,7.64
14:57:00,dongfangsz02-dot-v2_cb_SZSE,8.20,7.73
14:58:00,dongfangsz02-dot-v2_cb_SZSE,8.08,7.60
14:59:00,dongfangsz02-dot-v2_cb_SZSE,8.05,7.61
15:00:00,dongfangsz02-dot-v2_cb_SZSE,8.06,7.65
09:30:00,dongfangsz02-dot-v2_cb_test_SSE,444.58,536.59
09:31:00,dongfangsz02-dot-v2_cb_test_SSE,361.11,363.87
09:32:00,dongfangsz02-dot-v2_cb_test_SSE,196.51,199.59
09:33:00,dongfangsz02-dot-v2_cb_test_SSE,196.57,197.16
09:34:00,dongfangsz02-dot-v2_cb_test_SSE,197.06,196.54
09:35:00,dongfangsz02-dot-v2_cb_test_SSE,190.93,193.14
09:45:00,dongfangsz02-dot-v2_cb_test_SSE,181.23,189.94
10:00:00,dongfangsz02-dot-v2_cb_test_SSE,181.66,187.56
10:15:00,dongfangsz02-dot-v2_cb_test_SSE,181.66,189.21
10:30:00,dongfangsz02-dot-v2_cb_test_SSE,183.31,187.94
10:45:00,dongfangsz02-dot-v2_cb_test_SSE,182.94,187.95
11:00:00,dongfangsz02-dot-v2_cb_test_SSE,184.92,188.96
11:15:00,dongfangsz02-dot-v2_cb_test_SSE,188.85,192.49
11:30:00,dongfangsz02-dot-v2_cb_test_SSE,189.91,193.19
13:00:00,dongfangsz02-dot-v2_cb_test_SSE,753.57,711.40
13:01:00,dongfangsz02-dot-v2_cb_test_SSE,322.99,303.79
13:02:00,dongfangsz02-dot-v2_cb_test_SSE,177.17,183.97
13:03:00,dongfangsz02-dot-v2_cb_test_SSE,177.18,181.64
13:04:00,dongfangsz02-dot-v2_cb_test_SSE,177.45,180.24
13:05:00,dongfangsz02-dot-v2_cb_test_SSE,176.69,177.99
13:15:00,dongfangsz02-dot-v2_cb_test_SSE,177.56,175.71
13:30:00,dongfangsz02-dot-v2_cb_test_SSE,177.69,177.66
13:45:00,dongfangsz02-dot-v2_cb_test_SSE,182.36,175.17
14:00:00,dongfangsz02-dot-v2_cb_test_SSE,181.90,175.57
14:15:00,dongfangsz02-dot-v2_cb_test_SSE,184.42,175.78
14:30:00,dongfangsz02-dot-v2_cb_test_SSE,186.22,177.83
14:45:00,dongfangsz02-dot-v2_cb_test_SSE,186.27,180.53
14:57:00,dongfangsz02-dot-v2_cb_test_SSE,8872.65,7998.33
14:58:00,dongfangsz02-dot-v2_cb_test_SSE,180.95,176.14
14:59:00,dongfangsz02-dot-v2_cb_test_SSE,185.75,178.48
15:00:00,dongfangsz02-dot-v2_cb_test_SSE,180.88,174.78
09:30:00,dongfangsz02-dot-v2_cb_test_SZSE,99.07,94.01
09:31:00,dongfangsz02-dot-v2_cb_test_SZSE,8446.74,7152.89
09:32:00,dongfangsz02-dot-v2_cb_test_SZSE,183.87,99.11
09:33:00,dongfangsz02-dot-v2_cb_test_SZSE,14.08,13.14
09:34:00,dongfangsz02-dot-v2_cb_test_SZSE,13.48,12.31
09:35:00,dongfangsz02-dot-v2_cb_test_SZSE,12.20,10.93
09:45:00,dongfangsz02-dot-v2_cb_test_SZSE,8.18,8.09
10:00:00,dongfangsz02-dot-v2_cb_test_SZSE,7.75,7.62
10:15:00,dongfangsz02-dot-v2_cb_test_SZSE,7.19,7.11
10:30:00,dongfangsz02-dot-v2_cb_test_SZSE,7.02,6.95
10:45:00,dongfangsz02-dot-v2_cb_test_SZSE,6.93,6.83
11:00:00,dongfangsz02-dot-v2_cb_test_SZSE,6.91,6.78
11:15:00,dongfangsz02-dot-v2_cb_test_SZSE,6.83,6.74
11:30:00,dongfangsz02-dot-v2_cb_test_SZSE,6.93,6.83
13:00:00,dongfangsz02-dot-v2_cb_test_SZSE,2516.62,2398.13
13:01:00,dongfangsz02-dot-v2_cb_test_SZSE,1537.94,1324.05
13:02:00,dongfangsz02-dot-v2_cb_test_SZSE,7.73,7.40
13:03:00,dongfangsz02-dot-v2_cb_test_SZSE,7.68,7.37
13:04:00,dongfangsz02-dot-v2_cb_test_SZSE,7.72,7.41
13:05:00,dongfangsz02-dot-v2_cb_test_SZSE,7.69,7.39
13:15:00,dongfangsz02-dot-v2_cb_test_SZSE,7.85,7.45
13:30:00,dongfangsz02-dot-v2_cb_test_SZSE,7.91,7.52
13:45:00,dongfangsz02-dot-v2_cb_test_SZSE,7.93,7.51
14:00:00,dongfangsz02-dot-v2_cb_test_SZSE,8.00,7.60
14:15:00,dongfangsz02-dot-v2_cb_test_SZSE,8.09,7.61
14:30:00,dongfangsz02-dot-v2_cb_test_SZSE,8.00,7.61
14:45:00,dongfangsz02-dot-v2_cb_test_SZSE,8.09,7.64
14:57:00,dongfangsz02-dot-v2_cb_test_SZSE,8.20,7.73
14:58:00,dongfangsz02-dot-v2_cb_test_SZSE,8.08,7.60
14:59:00,dongfangsz02-dot-v2_cb_test_SZSE,8.05,7.61
15:00:00,dongfangsz02-dot-v2_cb_test_SZSE,8.06,7.65
09:30:00,dongfangsz02-dot-v2_etf_SSE,254.93,257.95
09:31:00,dongfangsz02-dot-v2_etf_SSE,9143.50,9236.21
09:32:00,dongfangsz02-dot-v2_etf_SSE,20966.48,17967.07
09:33:00,dongfangsz02-dot-v2_etf_SSE,12711.15,8402.88
09:34:00,dongfangsz02-dot-v2_etf_SSE,5086.17,2723.73
09:35:00,dongfangsz02-dot-v2_etf_SSE,907.65,568.14
09:45:00,dongfangsz02-dot-v2_etf_SSE,229.35,225.47
10:00:00,dongfangsz02-dot-v2_etf_SSE,221.48,217.79
10:15:00,dongfangsz02-dot-v2_etf_SSE,220.59,216.01
10:30:00,dongfangsz02-dot-v2_etf_SSE,214.63,211.72
10:45:00,dongfangsz02-dot-v2_etf_SSE,211.11,207.70
11:00:00,dongfangsz02-dot-v2_etf_SSE,209.92,205.93
11:15:00,dongfangsz02-dot-v2_etf_SSE,209.23,206.73
11:30:00,dongfangsz02-dot-v2_etf_SSE,207.77,206.38
13:00:00,dongfangsz02-dot-v2_etf_SSE,1123.88,1004.80
13:01:00,dongfangsz02-dot-v2_etf_SSE,2386.87,2221.28
13:02:00,dongfangsz02-dot-v2_etf_SSE,215.02,211.49
13:03:00,dongfangsz02-dot-v2_etf_SSE,211.04,208.54
13:04:00,dongfangsz02-dot-v2_etf_SSE,215.13,211.34
13:05:00,dongfangsz02-dot-v2_etf_SSE,213.48,209.43
13:15:00,dongfangsz02-dot-v2_etf_SSE,213.93,208.83
13:30:00,dongfangsz02-dot-v2_etf_SSE,210.08,207.00
13:45:00,dongfangsz02-dot-v2_etf_SSE,209.52,207.32
14:00:00,dongfangsz02-dot-v2_etf_SSE,210.93,206.94
14:15:00,dongfangsz02-dot-v2_etf_SSE,211.59,207.77
14:30:00,dongfangsz02-dot-v2_etf_SSE,210.07,207.71
14:45:00,dongfangsz02-dot-v2_etf_SSE,214.25,212.39
14:57:00,dongfangsz02-dot-v2_etf_SSE,220.18,216.52
14:58:00,dongfangsz02-dot-v2_etf_SSE,199.51,197.48
14:59:00,dongfangsz02-dot-v2_etf_SSE,197.91,196.45
15:00:00,dongfangsz02-dot-v2_etf_SSE,195.03,194.79
09:30:00,dongfangsz02-dot-v2_etf_SZSE,91.53,88.24
09:31:00,dongfangsz02-dot-v2_etf_SZSE,9328.35,8012.31
09:32:00,dongfangsz02-dot-v2_etf_SZSE,122.97,69.22
09:33:00,dongfangsz02-dot-v2_etf_SZSE,15.65,14.44
09:34:00,dongfangsz02-dot-v2_etf_SZSE,14.80,13.30
09:35:00,dongfangsz02-dot-v2_etf_SZSE,13.27,11.65
09:45:00,dongfangsz02-dot-v2_etf_SZSE,8.31,8.21
10:00:00,dongfangsz02-dot-v2_etf_SZSE,7.78,7.70
10:15:00,dongfangsz02-dot-v2_etf_SZSE,7.37,7.31
10:30:00,dongfangsz02-dot-v2_etf_SZSE,7.29,7.22
10:45:00,dongfangsz02-dot-v2_etf_SZSE,7.07,7.00
11:00:00,dongfangsz02-dot-v2_etf_SZSE,7.09,6.96
11:15:00,dongfangsz02-dot-v2_etf_SZSE,7.06,6.92
11:30:00,dongfangsz02-dot-v2_etf_SZSE,7.09,6.92
13:00:00,dongfangsz02-dot-v2_etf_SZSE,2585.70,2459.10
13:01:00,dongfangsz02-dot-v2_etf_SZSE,1717.64,1479.24
13:02:00,dongfangsz02-dot-v2_etf_SZSE,7.92,7.61
13:03:00,dongfangsz02-dot-v2_etf_SZSE,7.86,7.56
13:04:00,dongfangsz02-dot-v2_etf_SZSE,7.89,7.59
13:05:00,dongfangsz02-dot-v2_etf_SZSE,7.89,7.58
13:15:00,dongfangsz02-dot-v2_etf_SZSE,8.00,7.67
13:30:00,dongfangsz02-dot-v2_etf_SZSE,8.07,7.72
13:45:00,dongfangsz02-dot-v2_etf_SZSE,8.13,7.75
14:00:00,dongfangsz02-dot-v2_etf_SZSE,8.17,7.75
14:15:00,dongfangsz02-dot-v2_etf_SZSE,8.29,7.79
14:30:00,dongfangsz02-dot-v2_etf_SZSE,8.25,7.82
14:45:00,dongfangsz02-dot-v2_etf_SZSE,8.26,7.83
14:57:00,dongfangsz02-dot-v2_etf_SZSE,8.38,7.90
14:58:00,dongfangsz02-dot-v2_etf_SZSE,8.22,7.83
14:59:00,dongfangsz02-dot-v2_etf_SZSE,8.23,7.69
15:00:00,dongfangsz02-dot-v2_etf_SZSE,8.16,7.68
09:30:00,ft100-dot-v2_a_SSE,156.80,168.15
09:31:00,ft100-dot-v2_a_SSE,9607.19,9634.69
09:32:00,ft100-dot-v2_a_SSE,20966.02,18124.64
09:33:00,ft100-dot-v2_a_SSE,13261.29,8736.87
09:34:00,ft100-dot-v2_a_SSE,5084.64,2717.94
09:35:00,ft100-dot-v2_a_SSE,836.87,519.16
09:45:00,ft100-dot-v2_a_SSE,199.80,196.24
10:00:00,ft100-dot-v2_a_SSE,191.67,188.04
10:15:00,ft100-dot-v2_a_SSE,182.97,180.64
10:30:00,ft100-dot-v2_a_SSE,177.01,174.27
10:45:00,ft100-dot-v2_a_SSE,170.06,168.34
11:00:00,ft100-dot-v2_a_SSE,165.49,162.93
11:15:00,ft100-dot-v2_a_SSE,161.57,159.65
11:30:00,ft100-dot-v2_a_SSE,157.28,154.89
13:00:00,ft100-dot-v2_a_SSE,961.78,893.37
13:01:00,ft100-dot-v2_a_SSE,2659.59,2510.87
13:02:00,ft100-dot-v2_a_SSE,141.89,137.89
13:03:00,ft100-dot-v2_a_SSE,140.61,136.43
13:04:00,ft100-dot-v2_a_SSE,140.17,136.25
13:05:00,ft100-dot-v2_a_SSE,138.72,135.31
13:15:00,ft100-dot-v2_a_SSE,138.55,133.38
13:30:00,ft100-dot-v2_a_SSE,133.99,129.99
13:45:00,ft100-dot-v2_a_SSE,133.06,128.12
14:00:00,ft100-dot-v2_a_SSE,130.79,127.30
14:15:00,ft100-dot-v2_a_SSE,130.44,127.15
14:30:00,ft100-dot-v2_a_SSE,130.21,126.73
14:45:00,ft100-dot-v2_a_SSE,131.06,128.15
14:57:00,ft100-dot-v2_a_SSE,134.80,132.87
14:58:00,ft100-dot-v2_a_SSE,133.11,131.22
09:30:00,ft100-dot-v2_a_SZSE,118.41,116.15
09:31:00,ft100-dot-v2_a_SZSE,8934.15,7378.36
09:32:00,ft100-dot-v2_a_SZSE,154.09,89.96
09:33:00,ft100-dot-v2_a_SZSE,24.84,24.27
09:34:00,ft100-dot-v2_a_SZSE,23.80,23.07
09:35:00,ft100-dot-v2_a_SZSE,22.34,21.52
09:45:00,ft100-dot-v2_a_SZSE,17.70,18.18
10:00:00,ft100-dot-v2_a_SZSE,17.07,17.62
10:15:00,ft100-dot-v2_a_SZSE,16.44,17.01
10:30:00,ft100-dot-v2_a_SZSE,15.96,16.68
10:45:00,ft100-dot-v2_a_SZSE,15.49,16.29
11:00:00,ft100-dot-v2_a_SZSE,15.49,16.16
11:15:00,ft100-dot-v2_a_SZSE,16.33,16.51
11:30:00,ft100-dot-v2_a_SZSE,16.25,16.40
13:00:00,ft100-dot-v2_a_SZSE,2804.93,2665.88
13:01:00,ft100-dot-v2_a_SZSE,2129.73,1872.62
13:02:00,ft100-dot-v2_a_SZSE,18.83,17.59
13:03:00,ft100-dot-v2_a_SZSE,18.70,17.51
13:04:00,ft100-dot-v2_a_SZSE,18.73,17.51
13:05:00,ft100-dot-v2_a_SZSE,18.72,17.52
13:15:00,ft100-dot-v2_a_SZSE,18.87,17.55
13:30:00,ft100-dot-v2_a_SZSE,18.81,17.51
13:45:00,ft100-dot-v2_a_SZSE,18.64,17.45
14:00:00,ft100-dot-v2_a_SZSE,18.52,17.35
14:15:00,ft100-dot-v2_a_SZSE,18.49,17.22
14:30:00,ft100-dot-v2_a_SZSE,18.30,17.09
14:45:00,ft100-dot-v2_a_SZSE,18.06,16.89
14:57:00,ft100-dot-v2_a_SZSE,18.05,16.90
14:58:00,ft100-dot-v2_a_SZSE,17.96,16.88
14:59:00,ft100-dot-v2_a_SZSE,17.99,16.91
15:00:00,ft100-dot-v2_a_SZSE,17.92,16.87
09:30:00,ft100-dot-v2_a_test_SSE,156.80,168.15
09:31:00,ft100-dot-v2_a_test_SSE,9607.19,9634.69
09:32:00,ft100-dot-v2_a_test_SSE,20966.02,18124.64
09:33:00,ft100-dot-v2_a_test_SSE,13261.29,8736.87
09:34:00,ft100-dot-v2_a_test_SSE,5084.64,2717.94
09:35:00,ft100-dot-v2_a_test_SSE,836.87,519.16
09:45:00,ft100-dot-v2_a_test_SSE,199.80,196.24
10:00:00,ft100-dot-v2_a_test_SSE,191.67,188.04
10:15:00,ft100-dot-v2_a_test_SSE,182.97,180.64
10:30:00,ft100-dot-v2_a_test_SSE,177.01,174.27
10:45:00,ft100-dot-v2_a_test_SSE,170.06,168.34
11:00:00,ft100-dot-v2_a_test_SSE,165.49,162.93
11:15:00,ft100-dot-v2_a_test_SSE,161.57,159.65
11:30:00,ft100-dot-v2_a_test_SSE,157.28,154.89
13:00:00,ft100-dot-v2_a_test_SSE,961.78,893.37
13:01:00,ft100-dot-v2_a_test_SSE,2659.59,2510.87
13:02:00,ft100-dot-v2_a_test_SSE,141.89,137.89
13:03:00,ft100-dot-v2_a_test_SSE,140.61,136.43
13:04:00,ft100-dot-v2_a_test_SSE,140.17,136.25
13:05:00,ft100-dot-v2_a_test_SSE,138.72,135.31
13:15:00,ft100-dot-v2_a_test_SSE,138.55,133.38
13:30:00,ft100-dot-v2_a_test_SSE,133.99,129.99
13:45:00,ft100-dot-v2_a_test_SSE,133.06,128.12
14:00:00,ft100-dot-v2_a_test_SSE,130.79,127.30
14:15:00,ft100-dot-v2_a_test_SSE,130.44,127.15
14:30:00,ft100-dot-v2_a_test_SSE,130.21,126.73
14:45:00,ft100-dot-v2_a_test_SSE,131.06,128.15
14:57:00,ft100-dot-v2_a_test_SSE,134.80,132.87
14:58:00,ft100-dot-v2_a_test_SSE,133.11,131.22
09:30:00,ft100-dot-v2_a_test_SZSE,118.41,116.15
09:31:00,ft100-dot-v2_a_test_SZSE,8934.15,7378.36
09:32:00,ft100-dot-v2_a_test_SZSE,154.09,89.96
09:33:00,ft100-dot-v2_a_test_SZSE,24.84,24.27
09:34:00,ft100-dot-v2_a_test_SZSE,23.80,23.07
09:35:00,ft100-dot-v2_a_test_SZSE,22.34,21.52
09:45:00,ft100-dot-v2_a_test_SZSE,17.70,18.18
10:00:00,ft100-dot-v2_a_test_SZSE,17.07,17.62
10:15:00,ft100-dot-v2_a_test_SZSE,16.44,17.01
10:30:00,ft100-dot-v2_a_test_SZSE,15.96,16.68
10:45:00,ft100-dot-v2_a_test_SZSE,15.49,16.29
11:00:00,ft100-dot-v2_a_test_SZSE,15.49,16.16
11:15:00,ft100-dot-v2_a_test_SZSE,16.33,16.51
11:30:00,ft100-dot-v2_a_test_SZSE,16.25,16.40
