Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
hb04-dot-v5,233.63,10748.78,26750.15,16373.84,871.91,200.19,195.05,179.46,177.44,167.83,166.86,158.09,156.05,147.1,1331.96,1848.88,127.13,127.69,129.67,127.99,128.69,121.97,119.74,123.95,123,120.66,124.25,128.04,126.4,no data,no data
hb08-dot-v2,290.09,10654.34,26971.64,15619.01,938.75,194.63,188.73,175.22,173.06,164.53,163.58,155.71,153.98,145.43,868.6,1837.04,124.83,125.83,127.28,126.45,126.32,120.48,118.23,121.74,121.38,118.65,121.59,124.9,123.46,no data,no data
hb09-dot-v2,212.4,10718.82,27007.47,16672.34,911.88,194.17,188.86,175.14,172.75,164.24,163.45,155.51,153.74,145.1,1271.24,1844.26,124.79,125.54,127.11,125.88,126.24,120.16,118.22,121.75,120.96,118.6,121.45,124.75,123.75,no data,no data
hb09-dot-v5,207,10709.33,27008.11,16665.85,911.11,196.18,190.51,176.21,173.8,164.96,164.36,155.97,154.26,145.51,1260.82,1845.3,125.24,125.97,127.59,126.35,126.68,120.42,118.55,122.04,121.62,118.95,121.78,125.25,124.32,no data,no data
hb09-dot-v5_xuxin,214.55,10696.14,27005.8,16660.44,909.52,199.47,195.46,177.23,174.16,163.93,163.52,154.82,153.52,144.88,1273.92,1842.9,125.24,125.79,127.83,126.72,126.92,120.48,118.46,122.33,121.81,119.12,122.74,127.65,126.43,no data,no data
hbsz04-dot-v2,224.81,10692.98,27009,16713.1,931.38,205.98,199.55,184.97,182.26,172.94,172.33,163.96,162.18,153.29,1183.73,1867.01,133.02,133.81,135.64,134.52,134.55,128.35,126.41,129.89,129.37,126.83,129.96,133.3,132.39,no data,no data
hbsz04-dot-v5,223.53,10702.05,27010.62,16717.24,933.45,208.02,202.65,186.8,184.42,174.29,173.58,165.53,162.91,154.02,1183.77,1868.4,134.06,134.49,136.55,135.28,135.22,128.97,127.02,130.59,130.14,127.52,130.97,134.44,133.45,no data,no data
hbsz06-dot-v2,303.93,10697.98,27024.02,16645.9,919.36,206.23,200.31,185.18,182.18,172.92,172.11,163.91,162.11,153.15,1192.23,1867.13,133.06,133.69,135.51,134.46,134.55,128.37,126.39,129.93,129.61,126.78,129.97,133.38,132.35,no data,no data
hbsz07-dot-v2,218.78,10727.53,26702.85,16588.79,904.66,203.23,198.12,184.08,181.53,172.46,171.42,163.55,161.72,152.85,1385.5,1849.1,132.72,133.49,135.22,133.42,134.28,128.2,126.2,129.96,128.78,126.46,129.61,132.72,131.68,no data,no data
hbsz08-dot-v2,298.1,10677.26,26996.28,16756.42,933.22,202.84,197.71,184.22,181.5,172.2,171.46,163.43,161.55,153.02,1020.36,1854.38,132.56,133.37,135.35,134.15,134.14,128.15,125.97,129.52,129.44,126.52,129.49,132.89,131.8,no data,no data
hbsz08-dot-v5,304.4,10676.99,26997.27,16756.13,935.43,206.01,200.61,185.38,182.86,173.33,173.26,164.21,162.29,153.68,1022.73,1855.66,133.29,133.85,135.99,135.31,134.71,128.6,126.33,130.43,130.6,127.16,130.5,133.22,132.08,no data,no data
hlsz01-dot-v2,307,10819.62,26814.28,16137.65,847.47,206.35,200.47,185.89,183.47,174.2,172.55,165.17,162.55,154.71,1928.83,1855.58,133.91,134.71,136.65,135,135.49,129.18,127.3,131.33,129.92,127.85,131.12,134.72,133.69,no data,no data
hlsz01-dot-v5,301.18,10831.25,26815.68,16128.05,843.87,208.79,204.08,187.63,185.32,175.39,173.64,165.84,163.76,155.53,1935.4,1857.1,134.98,135.19,137.37,135.43,135.95,129.92,127.53,132.09,130.65,128.41,131.89,135.61,134.38,no data,no data
hlsz02-dot-v2,264.3,10780.17,26790.56,16175.61,849.45,206.99,200.96,186.39,184,174.57,173.18,165.37,163.02,154.06,1630.88,1845.99,134.27,135,137.16,135.82,135.84,129.57,127.61,131.26,130.66,128.16,131.23,134.81,133.6,no data,no data
hlsz02-dot-v5,238.99,10789.81,26781.69,16238.31,861.9,211.26,204.5,188.96,185.71,175.99,174.29,166.39,164.33,154.72,1428.26,1852.18,135.41,135.85,137.5,136.86,136.45,130.37,127.34,131.33,131.84,128.8,131.69,136.06,135,no data,no data
hlsz03-dot-v2,247.9,10749.16,26733.08,16497.84,889.45,207.09,201.13,186.28,184.41,174.88,173.05,165.42,162.79,155.11,1933.2,1856.25,134.32,135.03,137,135.33,135.82,129.51,127.6,131.46,130.41,127.92,131.25,134.8,133.69,no data,no data
hlsz05-dot-v2,254.86,10771.47,26756.33,16391.16,881.06,207.51,201.87,186.25,184,174.28,173.44,165.01,163.05,154.14,1243.41,1856.23,134.24,134.76,136.61,135.15,135.56,129.34,127.2,131.19,130.25,127.52,130.95,134.2,133.38,no data,no data
hlsz06-dot-v2,310.29,10741.77,26719.06,16531.97,897.99,207.51,201.48,186.68,184.47,174.65,173.14,165.38,163.15,154.4,1496.14,1849,134.34,135.17,137.01,135.96,135.84,129.67,127.48,131.14,131.06,128.06,131.3,134.98,133.55,no data,no data
hlsz07-dot-v2,238.48,10742.69,26719.05,16504.78,892.41,207.31,201.37,186.42,184.27,174.73,173.1,165.6,163.04,154.12,1657.6,1849.02,134.27,135.03,137.12,135.87,135.86,129.54,127.63,131.11,130.9,128.08,131.3,134.88,133.79,no data,no data
hlsz08-dot-v2,230.41,10742.44,26726.41,16485.18,892.39,207.36,202.95,186.48,184.52,174.88,173.44,165.3,162.8,155.94,1691.79,1859.43,134.77,135.56,137.68,136.52,135.9,129.88,127.74,132.72,133.18,128.32,133.34,135.37,135.45,no data,no data
hlsz09-dot-v2,267.85,10784.62,26799.99,16136.89,842.76,207.25,201.28,186.28,184.13,174.67,173.08,165.52,162.89,155.05,1886.44,1873.58,134.37,135.07,136.97,135.26,135.87,129.49,127.51,131.58,130.33,128.11,131.39,134.92,133.63,no data,no data
ht02-dot-v2,236.89,10254.07,26865.14,15698.5,923.3,199.76,193.36,178.71,176.09,167.23,166.69,158.28,156.66,147.9,2603.6,1856.29,128.7,127.75,129.86,128,129.11,122.83,120.16,124.94,124.02,121.52,123.95,130.94,128.51,no data,no data
ht03-dot-v2,312.88,10362.21,26895.53,15797.73,956.69,200.39,194.45,179.54,176.69,167.52,166.05,158.67,157.42,148.6,2370.72,1860.45,128.25,128.71,130.32,128.59,129.34,123.34,120.5,125.32,124.59,121.94,125.04,129.79,127.61,no data,no data
htsz01-dot-v2,264.68,10272.55,26814.82,16081.74,847.17,213.2,207.76,193.59,191.83,180.14,177.76,170.9,168.4,160.38,2362.72,1866.14,139.94,140.25,142.74,141.23,141.44,134.66,132.1,137.16,136.44,133.82,137.64,141.53,139.96,no data,no data
htsz02-dot-v2,300.91,10792.67,26741.85,16473.07,898.47,214.33,208.14,192.17,189.79,179.32,178.61,170.16,167.56,159.35,1786.33,1876.85,140.48,140.48,142.88,141.25,141.68,134.8,132.38,137.44,136.98,134.06,138.16,141.88,140.43,no data,no data
htsz05-dot-v2,248.61,10737.7,27014.73,16659.77,926.61,213.37,208.02,192.02,189.11,179.18,178.23,169.84,167.16,159.33,1407.68,1861.69,140.29,140.46,142.75,140.68,141.7,134.83,132.31,137.35,136.59,133.87,137.79,141.73,140.22,no data,no data
