Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
xtpsh08-dot-v2,111.63,238.02,115.45,111.52,109.55,111.44,107.24,104.19,101.7,102.19,101.35,103.27,98.05,100.64,356.55,173.71,106.26,103.96,102.93,102.57,103.2,103.86,108.48,108.72,110.93,112.41,115.09,117.62,119.64,119.39,120.14
xtpsh09-dot-v2,70.81,238.73,115.47,111.54,109.56,111.24,106.88,104.26,101.81,102.07,101.17,103.07,97.77,100.57,394.54,173.77,106.26,103.99,103.1,102.53,103.34,103.66,108.69,108.76,111.44,112.68,115.21,117.71,119.29,119.33,120.28
xtpsh11-dot-v2,55.79,236.97,112.23,109.64,108.55,110.41,106.36,103.81,101.3,101.61,100.8,102.6,97.45,100.08,414.18,173.95,105.69,103.57,103.05,102.06,103.1,103.49,108.58,108.36,111.28,111.94,115.8,117.12,119.36,118.41,119.92
xtpsh11-dot-v5,55.95,237.78,112.86,110.22,109.1,111.01,106.78,104.12,101.61,101.99,101.18,102.83,97.77,100.45,414.51,174.49,106.05,103.93,103.23,103,103.18,104.1,108.53,108.7,110.9,112.42,115.13,117.69,118.9,118.94,119.94
xtpsh11-dot-v5_xuxin,55.5,234.5,110.72,108.08,106.74,108.82,104.12,101.42,99.54,99.92,99.15,101.01,95.74,98.53,412.05,171.34,104.19,102.13,101.17,100.7,100.95,101.92,106.37,105.56,108.08,109.16,112.55,115.67,117.64,117.44,118.56
xtpsh12-dot-v2,143.01,235.43,112.03,109.85,108.53,110.44,106.49,103.82,101.27,101.78,100.97,102.85,97.66,100.38,369.51,173.76,105.67,103.53,102.91,102.16,103.12,103.45,108.38,108.52,111.2,112.36,114.91,117.17,118.82,118.71,119.82
xtpsh12-v16,54.1,197.9,114.16,111.89,110.43,112.34,108.14,105.68,103.35,103.71,103.47,105.15,100.08,102.78,381.48,165.62,107.84,105.66,104.69,104.28,104.27,104.36,108.14,107.68,110.32,111.29,112.69,116.26,117.9,117.37,119.38
xtpsh13-dot-v2,109.34,235.96,111.98,109.82,108.56,110.4,106.48,103.8,101.29,101.71,101.05,102.83,97.74,100.36,364.38,173.65,105.71,103.46,102.85,102.16,103.08,103.47,108.49,108.49,111.23,112.75,114.88,117.39,118.62,118.29,119.65
xtpsh13-v16,35.46,197.79,113.97,111.72,110.16,111.93,108.09,105.55,103.22,103.66,103.35,105.11,100.04,102.65,377.3,164.52,107.71,105.55,105.08,104.21,104.21,104.3,107.76,107.68,110.18,111.36,112.52,116.17,118.35,117.41,119.95
xtpsh14-dot-v2,109.14,236.51,112.23,110.07,108.64,110.58,106.48,103.8,101.32,101.74,100.92,102.77,97.57,100.31,381.61,174.74,105.64,103.62,103.12,102.38,102.78,103.71,108.08,108.33,110.47,111.96,114.81,117.31,118.93,118.87,119.66
xtpsh14-v16,52.12,198.2,114.37,111.97,110.4,112.02,108.02,105.47,103.14,103.6,103.31,105.04,99.83,102.6,390.83,167.16,107.65,105.48,104.81,103.93,104.25,104.14,107.81,107.59,110.42,111.16,112.53,115.97,118.37,117.54,119.59
xtpsh16-dot-v5_xuxin,108.77,235.45,110.91,108.65,106.87,109.06,104.43,101.6,99.83,100.16,99.34,101.34,96.01,98.72,382.44,163.4,104,101.97,101.23,100.69,101.16,101.51,106.26,105.24,107.94,109.64,112.35,115.42,117.62,117.5,118.22
xtpsz01-dot-v2,249.47,246.27,124.51,123.02,121.64,123.94,120.11,117.06,114.73,115.59,114.27,115.99,110.39,112.39,355.69,188.08,119.17,116.53,117.09,116.5,116.83,116.42,121.07,121.96,123.06,125.29,127.6,130.07,131.21,132.04,133.17
xtpsz05-dot-v2,116.64,248,123.19,121.7,120.56,122.63,118.79,116.54,114.11,114.79,113.35,115.07,109.37,112.9,403.96,184.83,118.54,115.75,116.13,115.37,116.39,115.28,120.97,121.26,122.96,124.81,127.68,129.39,130.51,131.77,133.01
xtpsz05-dot-v5,117.03,248.41,123.58,122.04,120.69,122.81,118.97,116.69,114.27,115.02,113.5,115.22,109.54,112.99,404.2,185.08,118.78,115.96,116.34,115.54,116.55,115.48,121.05,121.47,123.07,125.06,128.16,129.56,130.57,131.82,133.1
